class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Two,0.753954411,0.886176288,-0.000101355,0.710482776,0.847932696,-0.051018171,0.692034066,0.779977441,-0.085830994,0.730161011,0.722682059,-0.116691455,0.769036531,0.679499388,-0.135516047,0.685716033,0.658429801,-0.026739858,0.664073408,0.563741088,-0.054615952,0.652701974,0.502527952,-0.071739152,0.645211399,0.450958222,-0.081018113,0.727866173,0.646389008,-0.026595933,0.738852262,0.540037096,-0.04753748,0.746596277,0.468401641,-0.06004674,0.756933928,0.410249025,-0.063078001,0.762442648,0.669076025,-0.033215076,0.771181464,0.625258982,-0.090967692,0.757783532,0.682277441,-0.11308948,0.753614068,0.722483993,-0.104858659,0.793263257,0.704874337,-0.043013733,0.79358232,0.661858976,-0.08910168,0.779627442,0.699240029,-0.105946362,0.770801127,0.736778975,-0.100831367
Two,0.754550874,0.886964679,-9.39E-05,0.710848927,0.846273422,-0.052988637,0.691728294,0.778695762,-0.087790921,0.729853153,0.720748425,-0.118584119,0.769118011,0.678453386,-0.138321593,0.686277807,0.657806575,-0.031663593,0.664877653,0.563992858,-0.060530856,0.654506683,0.503359854,-0.078738637,0.647876501,0.452076405,-0.08852616,0.729362071,0.646007597,-0.030146779,0.740216494,0.539316595,-0.051181074,0.748122931,0.467058301,-0.064190842,0.75801146,0.408270866,-0.066951163,0.764366746,0.668932855,-0.034999255,0.771860778,0.627124131,-0.090834565,0.759018719,0.6817047,-0.113718905,0.755115926,0.720942199,-0.106249958,0.795320034,0.704761863,-0.043771297,0.79615432,0.662605643,-0.088581592,0.78211087,0.694978714,-0.106213123,0.772485852,0.729922175,-0.102534615
Two,0.756419718,0.889521956,-0.000112747,0.712283254,0.849833548,-0.056712143,0.693684578,0.781950116,-0.090162836,0.733759403,0.724682689,-0.118775457,0.773531079,0.683507025,-0.134118065,0.688028693,0.660268664,-0.028993582,0.667287171,0.563423395,-0.056495778,0.657545686,0.501240075,-0.073429741,0.651303887,0.448997587,-0.082080908,0.730630994,0.648727894,-0.026079159,0.741901278,0.539242983,-0.046249695,0.751203775,0.465272158,-0.060295951,0.762387872,0.405700833,-0.062802404,0.765544534,0.671419919,-0.030248484,0.774655819,0.629176855,-0.089786798,0.761704922,0.686822176,-0.115322232,0.757042944,0.728259325,-0.106941894,0.796665728,0.706495583,-0.038221948,0.799803674,0.664722085,-0.084654592,0.78616941,0.698857248,-0.103239998,0.776106,0.734455645,-0.098486103
Two,0.756719708,0.889261961,-8.94E-05,0.713770926,0.849610567,-0.054528736,0.69623667,0.783037066,-0.090623297,0.735141993,0.727201164,-0.123165667,0.773319542,0.684898615,-0.143668652,0.688330472,0.657886863,-0.032376114,0.666702986,0.561775863,-0.061185759,0.656786978,0.500313759,-0.079810843,0.651090324,0.449471593,-0.089469127,0.731051445,0.646900117,-0.030772993,0.741983831,0.537140191,-0.052789528,0.750454962,0.465227187,-0.067976721,0.760970891,0.406871378,-0.072805464,0.765948176,0.671281517,-0.03553208,0.77570647,0.626770258,-0.093064211,0.762979507,0.683827102,-0.116365939,0.758067608,0.722827971,-0.108816274,0.796580911,0.708310425,-0.044040851,0.797703207,0.668068886,-0.0896267,0.783837795,0.704693317,-0.106865682,0.774283171,0.739642143,-0.102546707
Two,0.760232806,0.892920613,-9.54E-05,0.715077639,0.853641331,-0.058757994,0.697090805,0.785986602,-0.09354037,0.736726582,0.727878153,-0.123105869,0.775417209,0.685390055,-0.139815331,0.690213859,0.660957396,-0.030205341,0.669343591,0.563061953,-0.058610592,0.660478294,0.500189304,-0.075961284,0.655466139,0.448651433,-0.083874322,0.73292321,0.649668753,-0.02657323,0.742950797,0.538048327,-0.049316149,0.752696276,0.463027358,-0.063761964,0.764641881,0.403410167,-0.066035964,0.768128872,0.673184574,-0.030256404,0.779280424,0.627477288,-0.093262941,0.766469717,0.685914159,-0.119427808,0.760819912,0.727265537,-0.111175843,0.800039351,0.709431171,-0.037320744,0.804244578,0.664384186,-0.087300055,0.790534854,0.70099318,-0.106591396,0.78000325,0.738397419,-0.102291226
Two,0.756894708,0.892701685,-0.000101171,0.713406563,0.848616838,-0.05136073,0.696231663,0.783493042,-0.089286841,0.737276673,0.731452942,-0.125128746,0.776743054,0.695080042,-0.146556213,0.689731002,0.658089459,-0.030055411,0.669283271,0.560433626,-0.059422716,0.659767032,0.497973144,-0.076659463,0.65505445,0.445712,-0.08397276,0.732572615,0.650636852,-0.030847769,0.742713749,0.537193656,-0.055164639,0.751609743,0.463122219,-0.070592247,0.763326943,0.4041605,-0.073683158,0.768575549,0.676472723,-0.037773643,0.781368077,0.62847966,-0.097384654,0.766913474,0.687432528,-0.119981699,0.760016322,0.727971077,-0.110964149,0.801084995,0.714011252,-0.048163522,0.806894124,0.665488899,-0.092413627,0.791193128,0.704355776,-0.107703775,0.77945739,0.742229223,-0.102148838
Two,0.760883152,0.895166278,-0.00010319,0.716944635,0.853773475,-0.06088689,0.697348535,0.788688362,-0.100212552,0.738452852,0.734932125,-0.13427119,0.778877854,0.695990443,-0.153437749,0.691472113,0.661244869,-0.037236225,0.669654906,0.564175367,-0.066537105,0.661009789,0.502623677,-0.084964186,0.656989276,0.450995386,-0.094081238,0.735316873,0.651226997,-0.033513281,0.743023515,0.538472652,-0.057900406,0.752582073,0.463971794,-0.076513626,0.764147878,0.404737025,-0.083241805,0.771148384,0.675060689,-0.036178499,0.784720361,0.622163177,-0.098061696,0.771804214,0.680255055,-0.126144677,0.763892114,0.724334419,-0.120497301,0.803396583,0.711741328,-0.04260065,0.813122988,0.663142204,-0.091557316,0.799415529,0.699220181,-0.110343166,0.786675692,0.737631619,-0.105957136
Two,0.759264648,0.894373059,-0.000111111,0.715008378,0.852909088,-0.058344547,0.694699943,0.785231233,-0.098502547,0.737258911,0.734543383,-0.135372505,0.776656508,0.698568702,-0.156797826,0.693490386,0.658083737,-0.036604036,0.672363222,0.562054813,-0.067246445,0.663158357,0.500757456,-0.086049005,0.659023046,0.449024796,-0.095081985,0.738181591,0.649641395,-0.035110999,0.74527812,0.538720906,-0.060625475,0.752991021,0.464977443,-0.080433935,0.763797879,0.405412287,-0.089808598,0.774664164,0.673337519,-0.040218525,0.787310719,0.617529809,-0.098901212,0.773561776,0.674619853,-0.126249939,0.76596868,0.719135523,-0.121835917,0.807794333,0.709308147,-0.049453668,0.818247318,0.655704319,-0.094645731,0.80374366,0.689001203,-0.111382313,0.791517317,0.725734591,-0.107890896
Two,0.760474563,0.893116415,-0.00010499,0.71655345,0.852231979,-0.058089551,0.69475919,0.784191072,-0.098838694,0.73663491,0.733231366,-0.13560544,0.779415786,0.698001683,-0.156866908,0.695024967,0.657574534,-0.042265944,0.67420578,0.560106337,-0.075380743,0.664642155,0.497397959,-0.096430182,0.658599794,0.443594724,-0.10700085,0.739396811,0.64890027,-0.040157735,0.747900009,0.537713408,-0.065513588,0.755830288,0.462987334,-0.08649382,0.765178978,0.40154478,-0.098302893,0.775058091,0.672689319,-0.043893132,0.786761701,0.617935598,-0.101513706,0.772566557,0.674917996,-0.127339855,0.764732897,0.719741583,-0.122101866,0.806742966,0.708927512,-0.051898345,0.816001058,0.657191694,-0.095807076,0.801276028,0.690776229,-0.111172713,0.788818896,0.7277354,-0.105882257
Two,0.758974433,0.893800259,-9.13E-05,0.715665877,0.851432741,-0.057898719,0.69554472,0.785800278,-0.100324601,0.739040911,0.738679647,-0.138736606,0.780074954,0.70217365,-0.161466464,0.695893466,0.657235444,-0.045194093,0.675988853,0.56163007,-0.079515591,0.665753603,0.500026762,-0.100330703,0.659396768,0.446881115,-0.110453352,0.740325749,0.648201227,-0.043402936,0.748492181,0.538818538,-0.071549602,0.756298661,0.465279758,-0.092800707,0.765860736,0.403904468,-0.103743233,0.776355982,0.671941519,-0.047288276,0.788824499,0.619665205,-0.106776066,0.774653375,0.677110732,-0.13266927,0.766432643,0.721018314,-0.126836836,0.807997227,0.709274769,-0.055110022,0.819249153,0.6581949,-0.100505807,0.804748416,0.691828549,-0.117303275,0.791980147,0.728806019,-0.112308405
Two,0.759602845,0.895772219,-8.45E-05,0.717710495,0.856277943,-0.05786838,0.696031749,0.79040283,-0.09962745,0.736400545,0.741509795,-0.137998968,0.776776552,0.703464687,-0.160893545,0.695922792,0.660427451,-0.04198559,0.675879776,0.561614156,-0.073679313,0.665846825,0.49839884,-0.092423081,0.659816146,0.443604529,-0.101254888,0.739779234,0.651780367,-0.041121643,0.748044074,0.540130615,-0.066038586,0.755947232,0.465795934,-0.086013168,0.765502274,0.40529111,-0.096734062,0.77493906,0.675726175,-0.046457995,0.786001265,0.624388754,-0.107099451,0.771792591,0.683118939,-0.133897632,0.764188111,0.72863251,-0.128916115,0.805936515,0.712665379,-0.055730741,0.814581454,0.663276494,-0.101268329,0.799735487,0.697667062,-0.117828608,0.78715235,0.735271573,-0.112976156
Two,0.759672463,0.895727038,-9.40E-05,0.716633499,0.854913473,-0.058827098,0.69545269,0.787525356,-0.099480927,0.739952028,0.739381433,-0.136252493,0.782655299,0.703113139,-0.157341212,0.69654274,0.659534037,-0.044363894,0.675640821,0.562974155,-0.080027007,0.666585684,0.500212252,-0.101405203,0.661641002,0.446205944,-0.111669801,0.740533173,0.6501109,-0.042439651,0.748466194,0.539972186,-0.071688555,0.756486893,0.465734363,-0.09274783,0.766087174,0.403817296,-0.102776289,0.776269674,0.673965573,-0.046613261,0.786897123,0.622552991,-0.10756889,0.773144603,0.680971861,-0.133559465,0.766083479,0.725192428,-0.126544282,0.807551205,0.711442411,-0.054884031,0.816135228,0.662986457,-0.100163206,0.801461041,0.69652456,-0.11613901,0.789179623,0.732055306,-0.109352469
Two,0.758303285,0.898243546,-8.94E-05,0.716612637,0.856875002,-0.057078835,0.696705639,0.791354895,-0.099207863,0.738109648,0.741960824,-0.137638614,0.779056728,0.701881707,-0.161781058,0.695591331,0.661103547,-0.042244885,0.67475909,0.563757658,-0.075384393,0.66433537,0.501452684,-0.09606766,0.657896638,0.44775027,-0.106616437,0.738859355,0.651854396,-0.041390471,0.747758806,0.541594267,-0.068188488,0.755807102,0.467564762,-0.089723378,0.765601218,0.405742317,-0.101947941,0.7734887,0.676316142,-0.046369888,0.784936309,0.623806119,-0.105931081,0.771172702,0.681656897,-0.131084427,0.764174879,0.725245476,-0.125362143,0.803837001,0.714475274,-0.055213455,0.811964154,0.663851321,-0.100085549,0.797082961,0.698938251,-0.115944169,0.784870803,0.736671031,-0.110444203
Two,0.755859673,0.897666216,-8.68E-05,0.713541687,0.856332183,-0.056401253,0.695061028,0.78903842,-0.095269427,0.737639785,0.738737166,-0.130668014,0.77774018,0.701598942,-0.150797173,0.694207489,0.662518919,-0.037471469,0.674530983,0.563873768,-0.068315782,0.665608644,0.501790047,-0.086289808,0.660672307,0.44833672,-0.094728716,0.737462878,0.653993607,-0.036236223,0.746169567,0.542226851,-0.060903147,0.753993928,0.468444735,-0.080520175,0.763464212,0.406788677,-0.090844475,0.772395194,0.678448677,-0.041299533,0.783615828,0.627979875,-0.099936336,0.768899918,0.687844515,-0.12284261,0.761221349,0.731996894,-0.114953905,0.802965939,0.716392338,-0.050329737,0.81061852,0.667583466,-0.094869338,0.794708967,0.703206778,-0.108912379,0.782145262,0.740053236,-0.102000527
Two,0.757004678,0.898665071,-8.40E-05,0.712734103,0.85796982,-0.056228817,0.693722308,0.790733993,-0.094702929,0.732336998,0.736306787,-0.130808741,0.770720482,0.693682492,-0.153791919,0.692326069,0.662440598,-0.031294085,0.673543692,0.565141022,-0.058035731,0.664895892,0.503888011,-0.072666995,0.660253763,0.451239586,-0.079104364,0.735451221,0.653238237,-0.029593458,0.744780123,0.542895555,-0.049581949,0.752356827,0.469062984,-0.067745537,0.762479782,0.407653481,-0.077762298,0.770229876,0.675885439,-0.034339599,0.781400502,0.623794973,-0.092893772,0.766251743,0.684251547,-0.117411144,0.759337485,0.731192052,-0.109827027,0.801788807,0.711580634,-0.043050848,0.809931099,0.658708692,-0.086870566,0.794590235,0.692493379,-0.101644248,0.782809615,0.730693042,-0.095546924
Two,0.755542457,0.900247931,-9.01E-05,0.71242696,0.859545588,-0.055613115,0.691842496,0.791870177,-0.095288627,0.73453784,0.742100954,-0.131783783,0.774938166,0.70241034,-0.153570518,0.690252483,0.66235435,-0.034928642,0.670700312,0.566489995,-0.063264951,0.661569715,0.504922569,-0.079237387,0.656582773,0.451847494,-0.087044939,0.733321548,0.652553439,-0.032884557,0.743301213,0.544100225,-0.053478632,0.75060904,0.470950812,-0.071999714,0.75905329,0.410046607,-0.081987649,0.767780125,0.674381018,-0.037313007,0.778674245,0.620111585,-0.092896409,0.764559627,0.678644776,-0.11808154,0.757405221,0.725402951,-0.11239472,0.798851669,0.710133314,-0.045737881,0.807052493,0.656562448,-0.087011896,0.792801261,0.688664734,-0.102523714,0.781336844,0.726114333,-0.096863136
Two,0.754468262,0.899161577,-8.31E-05,0.71173805,0.858414531,-0.05808356,0.692591667,0.792343736,-0.097314276,0.731064618,0.738376081,-0.132802844,0.769253612,0.697178185,-0.155341551,0.688962996,0.663752794,-0.039632838,0.669159532,0.568636775,-0.066850752,0.659805357,0.508714795,-0.082726419,0.654361308,0.456892967,-0.091188341,0.731756687,0.65373832,-0.035709426,0.740760803,0.544223785,-0.05551631,0.747828066,0.47183457,-0.073855534,0.756453156,0.411538512,-0.084612139,0.766035557,0.675626874,-0.037763491,0.777155459,0.62283808,-0.092061527,0.762863457,0.680488408,-0.116484091,0.755528629,0.726271152,-0.110969521,0.796824336,0.710830986,-0.044221554,0.806100368,0.658060193,-0.08491578,0.791524291,0.689366698,-0.099991672,0.779574871,0.72604692,-0.09539976
Two,0.753150761,0.899541199,-0.000106921,0.708088875,0.857904375,-0.054166511,0.687332869,0.789878547,-0.091440231,0.724359453,0.734748065,-0.126495183,0.761795759,0.693284631,-0.149850503,0.685182333,0.666188955,-0.032169484,0.666621029,0.572015643,-0.05917168,0.65784955,0.511970818,-0.074003406,0.652686238,0.459390819,-0.082606174,0.728492498,0.656876504,-0.030297514,0.738726914,0.547137976,-0.049432389,0.746309698,0.474225402,-0.06713891,0.754876971,0.413982064,-0.078373559,0.763000727,0.678080618,-0.034802705,0.77366817,0.62656939,-0.089756489,0.759584963,0.685252428,-0.110946022,0.752670705,0.732056022,-0.103628978,0.794295788,0.711576045,-0.043795619,0.801326752,0.658515394,-0.083466507,0.786582589,0.690312088,-0.096287228,0.775123835,0.72676605,-0.091320388
Two,0.748252332,0.90274334,-8.76E-05,0.704829752,0.859578729,-0.053126294,0.685810149,0.794215083,-0.094177291,0.726763546,0.741697133,-0.131466672,0.765155971,0.699032962,-0.155553028,0.682329178,0.669314265,-0.039621409,0.662467718,0.576007068,-0.068074279,0.653174222,0.516639173,-0.084384687,0.647562981,0.464432836,-0.092842162,0.725821912,0.659219503,-0.038090605,0.734523296,0.551019669,-0.061117563,0.741402209,0.479353845,-0.07909289,0.749981642,0.421159118,-0.087512016,0.760999084,0.680345356,-0.042174242,0.77153343,0.628696144,-0.095871761,0.758442223,0.685719788,-0.117984936,0.752521813,0.730932117,-0.111433916,0.79273653,0.71513325,-0.050284874,0.800658166,0.661429226,-0.089995056,0.787019014,0.693577588,-0.103949055,0.776908278,0.731682003,-0.09817116
Two,0.747577727,0.902591646,-0.000112804,0.701558769,0.857852817,-0.045464944,0.680756152,0.787943423,-0.080596879,0.718556762,0.731036127,-0.11447335,0.760116816,0.693435371,-0.137502596,0.680406928,0.665903211,-0.021855175,0.661560595,0.576027155,-0.045439858,0.652737141,0.517484665,-0.058375865,0.648067236,0.46653384,-0.065395936,0.722970307,0.657728136,-0.024216726,0.732634783,0.553070724,-0.042384889,0.738444507,0.482842326,-0.058069263,0.746278524,0.425616294,-0.065418527,0.757036924,0.680698216,-0.032345511,0.766234875,0.629360974,-0.085055463,0.750188231,0.685912311,-0.10514769,0.743507504,0.731408894,-0.097178578,0.787700951,0.71696341,-0.044802513,0.793697774,0.665876508,-0.082202293,0.777789235,0.696938276,-0.093069717,0.766818166,0.732473016,-0.086270325
Two,0.742693424,0.902407289,-0.000117447,0.697260678,0.858287334,-0.047332734,0.676467657,0.790465295,-0.084700823,0.71600616,0.73647058,-0.120722346,0.758451521,0.702059925,-0.144873247,0.675814688,0.668541193,-0.029074991,0.657860458,0.580183983,-0.056870118,0.650850177,0.522523701,-0.073700123,0.647838354,0.472990096,-0.082617968,0.718571663,0.659853458,-0.030755319,0.72715348,0.556291997,-0.052975822,0.733983696,0.486214519,-0.071583569,0.742440522,0.430077702,-0.081403352,0.753722787,0.682252645,-0.038608994,0.763072133,0.632063627,-0.092874959,0.748210192,0.688289523,-0.113843478,0.741371572,0.732805312,-0.106022611,0.785354912,0.718750656,-0.050283108,0.791468263,0.668190897,-0.089911386,0.775858104,0.700159252,-0.101494305,0.764406919,0.735901892,-0.094560243
Two,0.740130126,0.899851084,-0.00011922,0.694818497,0.854565144,-0.049087673,0.677397966,0.787835836,-0.085370846,0.718673229,0.736293554,-0.119929038,0.760207891,0.703940094,-0.142991066,0.675052941,0.669051111,-0.029144619,0.65737468,0.580179155,-0.0566791,0.650788784,0.522421956,-0.073851176,0.647967041,0.473529786,-0.08220496,0.718227625,0.660505772,-0.029768104,0.727817774,0.556631744,-0.052237965,0.735959232,0.486560792,-0.069844365,0.745453477,0.431194037,-0.077377915,0.753967702,0.683350384,-0.037022986,0.76441139,0.634497464,-0.091502137,0.74986589,0.689161777,-0.115288556,0.742614388,0.732152045,-0.10875506,0.785809219,0.719665229,-0.047838669,0.792757452,0.67228651,-0.089460962,0.777463257,0.703551114,-0.104356289,0.765288949,0.737961769,-0.099843539
Two,0.740644574,0.901390076,-0.000109691,0.697131336,0.859139204,-0.050340965,0.67872268,0.79499805,-0.087478347,0.714475453,0.741061866,-0.122618943,0.751917124,0.701283753,-0.147054553,0.675374746,0.673086762,-0.028171092,0.65724653,0.582086563,-0.050917115,0.649153888,0.524157286,-0.064625382,0.645065665,0.474603593,-0.072524607,0.717494309,0.66397053,-0.028324021,0.7245543,0.560285628,-0.046972234,0.730567575,0.491110504,-0.064361937,0.738710165,0.436215222,-0.07437361,0.752367258,0.685552955,-0.034798279,0.760710061,0.636395991,-0.088575125,0.746446073,0.692560136,-0.111633845,0.740123868,0.737750292,-0.105895519,0.784512639,0.720479369,-0.044732444,0.789688051,0.668987989,-0.086018115,0.774160564,0.700696707,-0.100369021,0.76274544,0.737893343,-0.095880568
Two,0.741213262,0.90127933,-0.000112631,0.695776582,0.858651519,-0.044266611,0.677303135,0.79382056,-0.078034855,0.713577926,0.738262892,-0.110593483,0.753174484,0.701115191,-0.133291587,0.674976408,0.674892724,-0.022436315,0.656127214,0.586165488,-0.046016548,0.64866817,0.529750466,-0.060919702,0.645288885,0.481565714,-0.068116173,0.716440678,0.665075541,-0.023858784,0.724620521,0.562209189,-0.041161392,0.730737567,0.493035793,-0.058153331,0.739327252,0.43810606,-0.06704504,0.750497878,0.686259866,-0.031225795,0.759438157,0.639204025,-0.081643522,0.744546652,0.693948448,-0.102983877,0.738538265,0.737694919,-0.097072706,0.782059193,0.720265746,-0.041896116,0.787748694,0.671060383,-0.080034129,0.77188319,0.701808989,-0.093136676,0.760568678,0.73785615,-0.088635214
Two,0.73947531,0.901526392,-0.000119294,0.697395205,0.858068585,-0.047498222,0.678776383,0.79590714,-0.086395279,0.713186741,0.744666755,-0.12374936,0.751649499,0.708900154,-0.152391031,0.674105883,0.674332261,-0.035790961,0.655741274,0.587970853,-0.062987693,0.647906721,0.532355666,-0.080531433,0.644338071,0.485123813,-0.089353196,0.715413451,0.665902615,-0.037317917,0.724157095,0.564247608,-0.058782004,0.730791092,0.496603876,-0.075863004,0.739631712,0.443009108,-0.085192673,0.749902725,0.68852818,-0.044441286,0.760291517,0.638556778,-0.095663436,0.745644748,0.68990618,-0.118587077,0.738099813,0.731432855,-0.114841945,0.781118631,0.724356115,-0.054911144,0.788739562,0.675552547,-0.093904145,0.773508906,0.704757571,-0.108351648,0.760952353,0.739330113,-0.105810732
Two,0.740375698,0.902157366,-0.000117519,0.698113561,0.857994556,-0.047258385,0.680002749,0.79428184,-0.083635174,0.716595709,0.740997374,-0.117697045,0.75588727,0.705348611,-0.142378196,0.675708175,0.677220523,-0.034433052,0.657387674,0.590410054,-0.062312104,0.650239348,0.535016358,-0.079483718,0.646724999,0.487364501,-0.088256709,0.716899335,0.667775989,-0.033986505,0.72469461,0.566376388,-0.055256002,0.731367469,0.49745369,-0.072503336,0.73991549,0.442955256,-0.080765568,0.750967324,0.688916922,-0.039153803,0.760888398,0.641355455,-0.089786768,0.746949852,0.693119943,-0.111363962,0.739871562,0.734933615,-0.105243497,0.781829178,0.723081887,-0.047509037,0.789413691,0.674098194,-0.085559182,0.774865985,0.703118861,-0.099123552,0.762829065,0.737869978,-0.094464377
Two,0.742051721,0.90032661,-0.000122104,0.698647976,0.859904051,-0.047952347,0.681106806,0.794390619,-0.081255071,0.717704833,0.7378636,-0.111835435,0.75585711,0.698717594,-0.133237615,0.677467883,0.677277386,-0.02427363,0.658792794,0.589417875,-0.046004985,0.651121497,0.534774959,-0.060013372,0.647629499,0.488243759,-0.066836514,0.718349278,0.667562842,-0.022806516,0.725573421,0.566499174,-0.03835034,0.730849862,0.499608636,-0.052947026,0.73864156,0.447355539,-0.059903324,0.752028167,0.688089371,-0.027618065,0.762064815,0.638564467,-0.076080203,0.748529851,0.689543247,-0.100514434,0.742441416,0.732440472,-0.097293235,0.783260822,0.721085131,-0.036171585,0.790939808,0.672029614,-0.074367076,0.776924729,0.700439036,-0.090560935,0.765879929,0.736364126,-0.088775076
Two,0.742173076,0.898542821,-0.000124782,0.698939323,0.853316069,-0.043554299,0.681362152,0.790294051,-0.079144627,0.718371511,0.737867951,-0.113001578,0.75657922,0.704634249,-0.137945503,0.678163707,0.676554322,-0.029666677,0.659696162,0.590304673,-0.055434398,0.651822567,0.535417676,-0.072112553,0.648139596,0.488742709,-0.080461942,0.719208181,0.668114424,-0.030893343,0.726794839,0.568265378,-0.049841814,0.73258543,0.502022326,-0.066040643,0.74094075,0.449520588,-0.075119987,0.753336012,0.689303458,-0.038035892,0.763218462,0.635299444,-0.086735204,0.748711228,0.68572706,-0.109264299,0.742020845,0.728228271,-0.105196007,0.784771442,0.723777652,-0.048074089,0.792701662,0.672180772,-0.085637718,0.778062105,0.70065558,-0.100041725,0.767083943,0.735703468,-0.097344607
Two,0.743267059,0.894343495,-0.000117354,0.700370431,0.852808475,-0.045968838,0.683949769,0.78828299,-0.080407806,0.720888436,0.733011127,-0.112753861,0.758752763,0.695812404,-0.13689959,0.679424286,0.675735474,-0.026237125,0.660187364,0.587056398,-0.05009301,0.652599454,0.531578898,-0.064749673,0.650331199,0.484103024,-0.071005084,0.720009208,0.666799784,-0.026149621,0.728100836,0.566154003,-0.043762546,0.733476222,0.499626637,-0.059236471,0.742070019,0.447195798,-0.066879533,0.754047155,0.687192738,-0.03263215,0.765118599,0.633517623,-0.082870483,0.750786483,0.686401308,-0.106242403,0.744240582,0.731158078,-0.100590646,0.785432518,0.720655859,-0.042223722,0.793679237,0.670109868,-0.080943681,0.7789644,0.699637234,-0.096139431,0.767402172,0.735216439,-0.092718311
Two,0.743975878,0.88867408,-0.000124204,0.702400684,0.846957386,-0.046197042,0.685897291,0.783907056,-0.083030336,0.723527133,0.732168674,-0.116991483,0.762388527,0.697090626,-0.142370597,0.680951476,0.670552731,-0.035643306,0.66219902,0.583464622,-0.062975071,0.653851748,0.527834117,-0.080533534,0.650363743,0.480479807,-0.088736862,0.721801281,0.662627041,-0.036147453,0.730686665,0.563172162,-0.057095967,0.736376107,0.496719152,-0.073901914,0.744926453,0.444630593,-0.082280785,0.756028593,0.684700251,-0.04230459,0.76763171,0.629685402,-0.092921577,0.753032207,0.680372953,-0.117073394,0.745383322,0.723748744,-0.112677343,0.786911786,0.720680118,-0.051471189,0.796541452,0.670390189,-0.090941787,0.782164574,0.699107349,-0.106840976,0.770060241,0.733667374,-0.103953615
Two,0.74764353,0.88582623,-0.000119916,0.705318809,0.847957194,-0.047702331,0.687988698,0.785103321,-0.084208764,0.725642383,0.733791471,-0.117655039,0.763271928,0.697093129,-0.141340315,0.682991624,0.668505073,-0.028927371,0.664661586,0.581932545,-0.053460028,0.656981468,0.52541405,-0.069819599,0.653794229,0.477343619,-0.077404998,0.722937763,0.659398735,-0.028559664,0.731265783,0.562646151,-0.046024118,0.736501217,0.496187985,-0.062436521,0.743981004,0.44432956,-0.070882306,0.756291032,0.679619312,-0.034486432,0.767885268,0.622075796,-0.083410047,0.755147815,0.672526836,-0.109793872,0.74867034,0.717895925,-0.107446037,0.786750078,0.713243425,-0.043777749,0.796292067,0.663735867,-0.083231047,0.783267021,0.692924738,-0.101056814,0.772670448,0.729267061,-0.099182703
Two,0.746283352,0.880194724,-0.000122959,0.705359876,0.844928682,-0.048583962,0.688399494,0.784418583,-0.086473681,0.725987077,0.733614504,-0.119295962,0.76429987,0.694404602,-0.141979635,0.684434295,0.666740894,-0.038998008,0.665101469,0.578778803,-0.068157203,0.657481551,0.521459937,-0.088141441,0.654176414,0.473296046,-0.098394565,0.724761069,0.656684339,-0.038413092,0.732600033,0.55828923,-0.059902061,0.738018394,0.491940022,-0.077648714,0.746026576,0.439219654,-0.087920718,0.758312345,0.67713511,-0.043261159,0.769770026,0.61954248,-0.092602089,0.757986844,0.669141233,-0.116339497,0.752597094,0.712248445,-0.113307588,0.788433075,0.711781144,-0.051810443,0.795704007,0.662793756,-0.091205508,0.782746673,0.691172957,-0.107862532,0.772856236,0.725933492,-0.106280863
Two,0.747665107,0.873130679,-0.000104764,0.705776393,0.839227617,-0.051639304,0.690008104,0.775058687,-0.088285975,0.726338446,0.719732225,-0.11979413,0.762705445,0.678317368,-0.142279059,0.684886694,0.659429967,-0.029750686,0.667666912,0.569880068,-0.051236365,0.660412133,0.512013376,-0.066595748,0.657740951,0.464336246,-0.073774584,0.725738645,0.650006592,-0.02714555,0.732512474,0.551313281,-0.043532189,0.738531172,0.483537078,-0.057990734,0.747984529,0.430972278,-0.065066367,0.759201407,0.670581877,-0.031298641,0.771020055,0.60936439,-0.080059305,0.759681642,0.65738833,-0.108950257,0.754333556,0.701700687,-0.108880542,0.789953291,0.704373896,-0.038938761,0.797360241,0.654744208,-0.080287203,0.785774767,0.683121622,-0.100683287,0.777179718,0.719252944,-0.10123048
Two,0.74902457,0.868973434,-0.000116706,0.70706141,0.837826848,-0.05238625,0.689845443,0.771472573,-0.090252288,0.727638423,0.716031134,-0.123026051,0.765030265,0.676247835,-0.144277364,0.687057495,0.65574789,-0.033816904,0.668735266,0.566497386,-0.06087919,0.660449386,0.508071542,-0.078638494,0.656255245,0.459289819,-0.086379327,0.728389561,0.645614266,-0.032133814,0.735869408,0.546304703,-0.054079808,0.740828514,0.476602077,-0.071318552,0.74858135,0.420271903,-0.080664895,0.762311399,0.66590029,-0.037064623,0.772087753,0.60626173,-0.091370933,0.759346008,0.660120368,-0.11544504,0.754222512,0.705924928,-0.11018008,0.793530107,0.699838579,-0.045286074,0.798679352,0.649013877,-0.089546427,0.785796165,0.682636738,-0.10662251,0.777310729,0.720820308,-0.103451848
